county,year,evictions,black_evictions,renters,county_geoid,eviction_rate,black_eviction_rate,seniors_65plus,total_population,children_under18,median_income,total_owners,total_renters,white_renters,black_renters,native_renters,asian_renters,hispanic_renters,rent_burden,p_black_renters,p_white_renters,p_asian_renters,p_hispanic_renters,p_native_renters,p_renters,p_owners,p_seniors,p_children,rent_burden_ratio,displacement_risk_index
Jasper,2020,83,0.19,2595,18073,0.03198458574181118,0.0022891566265060242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jasper,2021,125,0.483,2595,18073,0.04816955684007707,0.003864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jasper,2022,84,0.33,2595,18073,0.03236994219653179,0.003928571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jay,2016,96,0.615,2036,18075,0.047151277013752456,0.00640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jay,2017,69,0.265,2036,18075,0.03388998035363458,0.003840579710144928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jay,2018,91,0.17700000000000002,2036,18075,0.04469548133595285,0.0019450549450549452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jay,2019,82,0.539,2036,18075,0.04027504911591356,0.006573170731707318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jay,2020,70,0.615,2036,18075,0.0343811394891945,0.008785714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jay,2021,111,0.602,2036,18075,0.05451866404715128,0.005423423423423423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jay,2022,77,0.273,2036,18075,0.03781925343811395,0.0035454545454545456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jefferson,2016,129,2.471,3826,18077,0.033716675378985886,0.019155038759689925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jefferson,2017,130,3.87,3826,18077,0.03397804495556717,0.02976923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jefferson,2018,163,4.936,3826,18077,0.04260324098274961,0.030282208588957055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jefferson,2019,180,4.591,3826,18077,0.04704652378463147,0.025505555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jefferson,2020,127,3.411,3826,18077,0.03319393622582331,0.026858267716535433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jefferson,2021,254,5.078,3826,18077,0.06638787245164662,0.01999212598425197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jefferson,2022,204,8.116,3826,18077,0.05331939362258233,0.0397843137254902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jennings,2016,125,0.992,1964,18079,0.06364562118126273,0.007936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jennings,2017,143,2.055,1964,18079,0.07281059063136457,0.014370629370629372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jennings,2018,160,1.268,1964,18079,0.0814663951120163,0.007925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jennings,2019,148,0.935,1964,18079,0.07535641547861507,0.006317567567567568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jennings,2020,117,0.756,1964,18079,0.05957230142566192,0.006461538461538461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jennings,2021,106,0.978,1964,18079,0.0539714867617108,0.009226415094339623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jennings,2022,91,0.947,1964,18079,0.04633401221995927,0.010406593406593405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnson,2016,1782,109.794,15704,18081,0.11347427407030056,0.06161279461279461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnson,2017,1772,98.885,15704,18081,0.11283749363219561,0.055804176072234764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnson,2018,1592,82.372,15704,18081,0.10137544574630668,0.051741206030150755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnson,2019,1582,94.693,15704,18081,0.10073866530820173,0.059856510745891274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnson,2020,790,59.987,15704,18081,0.05030565461029037,0.07593291139240507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnson,2021,1181,92.792,15704,18081,0.07520376974019358,0.07857070279424216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnson,2022,1327,129.222,15704,18081,0.08450076413652573,0.09737905048982669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Knox,2016,273,17.551,5378,18083,0.05076236519152101,0.06428937728937728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Knox,2017,320,12.453999999999999,5378,18083,0.05950167348456675,0.038918749999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Knox,2018,289,12.971,5378,18083,0.05373744886574935,0.04488235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Knox,2019,268,11.93,5378,18083,0.049832651543324655,0.044514925373134326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Knox,2020,176,5.163,5378,18083,0.03272592041651171,0.029335227272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Knox,2021,210,9.573,5378,18083,0.03904797322424693,0.045585714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Knox,2022,222,7.055,5378,18083,0.04127928597991819,0.03177927927927928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosciusko,2016,453,8.725,7526,18085,0.06019133669944193,0.01926048565121413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosciusko,2017,493,5.1209999999999996,7526,18085,0.06550624501727345,0.010387423935091277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosciusko,2018,623,11.346,7526,18085,0.08277969705022588,0.018211878009630818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosciusko,2019,536,8.278,7526,18085,0.07121977145894233,0.01544402985074627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosciusko,2020,340,5.326,7526,18085,0.0451767207015679,0.01566470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosciusko,2021,489,7.069,7526,18085,0.0649747541854903,0.014456032719836401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kosciusko,2022,535,9.009,7526,18085,0.07108689875099655,0.016839252336448597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaGrange,2016,84,0.36,2074,18087,0.040501446480231434,0.004285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaGrange,2017,102,0.435,2074,18087,0.04918032786885246,0.004264705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaGrange,2018,77,0.7180000000000001,2074,18087,0.03712632594021215,0.009324675324675326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaGrange,2019,80,0.209,2074,18087,0.03857280617164899,0.0026125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaGrange,2020,56,0.112,2074,18087,0.02700096432015429,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaGrange,2021,53,0.966,2074,18087,0.025554484088717456,0.018226415094339622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaGrange,2022,77,0.367,2074,18087,0.03712632594021215,0.0047662337662337665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaPorte,2016,842,239.356,11488,18091,0.07329387186629527,0.284270783847981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaPorte,2017,849,249.055,11488,18091,0.07390320334261838,0.2933510011778563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaPorte,2018,819,249.25300000000001,11488,18091,0.07129178272980502,0.30433821733821736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaPorte,2019,861,270.543,11488,18091,0.07494777158774374,0.31421951219512195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaPorte,2020,502,160.424,11488,18091,0.04369777158774373,0.3195697211155379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaPorte,2021,626,200.296,11488,18091,0.054491643454039,0.319961661341853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LaPorte,2022,657,224.685,11488,18091,0.05719011142061281,0.341986301369863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake,2016,2108,1211.919,55802,18089,0.03777642378409376,0.574914136622391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake,2017,2186,1274.968,55802,18089,0.039174223146123795,0.5832424519670631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake,2018,2873,1931.954,55802,18089,0.05148560983477295,0.67245179255134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake,2019,3187,2177.027,55802,18089,0.05711264829217591,0.6830960150611861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake,2020,2718,1718.477,55802,18089,0.04870793161535429,0.632257910228109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake,2021,3145,1894.179,55802,18089,0.056359987097236657,0.6022826709062004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lake,2022,4601,2931.645,55802,18089,0.08245224185513064,0.6371756139969572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence,2016,204,1.362,3742,18093,0.05451630144307857,0.006676470588235295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence,2017,244,1.834,3742,18093,0.06520577231427044,0.007516393442622951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence,2018,194,1.085,3742,18093,0.0518439337252806,0.005592783505154639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence,2019,136,0.908,3742,18093,0.036344200962052375,0.006676470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence,2020,79,1.27,3742,18093,0.021111704970603957,0.01607594936708861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence,2021,115,0.647,3742,18093,0.030732228754676644,0.005626086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence,2022,131,0.835,3742,18093,0.03500801710315339,0.0063740458015267175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madison,2016,1678,285.458,15818,18095,0.10608167909975977,0.1701179976162098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madison,2017,1729,314.53,15818,18095,0.1093058540902769,0.1819144013880856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madison,2018,1738,311.215,15818,18095,0.10987482614742698,0.1790650172612198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madison,2019,1750,328.336,15818,18095,0.11063345555696043,0.18762057142857144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madison,2020,1027,189.256,15818,18095,0.06492603363257049,0.18428042843232717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madison,2021,1350,233.758,15818,18095,0.08534580857251232,0.17315407407407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madison,2022,1323,206.026,15818,18095,0.08363889240106208,0.15572637944066517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marion,2016,29223,15215.603,174535,18097,0.16743346606697798,0.5206721760257331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marion,2017,33486,19391.183,174535,18097,0.19185836651674448,0.5790832885384938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marion,2018,32759,18521.418999999998,174535,18097,0.1876930128627496,0.5653841387099727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marion,2019,30387,16747.6049699066,174535,18097,0.17410261552124215,0.5511437446903807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marion,2020,14877,7991.717,174535,18097,0.08523791789612399,0.537186059017275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marion,2021,20444,10703.539,174535,18097,0.11713409917781534,0.5235540500880455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marion,2022,22151,11570.807999999999,174535,18097,0.12691437247543472,0.5223605254841768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall,2016,83,0.374,4102,18099,0.020234032179424672,0.004506024096385542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall,2017,129,1.344,4102,18099,0.03144807411019015,0.010418604651162792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall,2018,138,0.914,4102,18099,0.03364212579229644,0.006623188405797102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall,2019,124,0.9420000000000001,4102,18099,0.03022915650901999,0.007596774193548388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall,2020,85,0.506,4102,18099,0.020721599219892736,0.005952941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall,2021,117,1.2530000000000001,4102,18099,0.028522671867381767,0.01070940170940171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshall,2022,94,0.447,4102,18099,0.022915650901999023,0.004755319148936171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin,2016,11,0.011,876,18101,0.012557077625570776,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin,2017,11,0.023,876,18101,0.012557077625570776,0.0020909090909090908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin,2018,13,0.012,876,18101,0.014840182648401826,9.230769230769231e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin,2019,13,0.028,876,18101,0.014840182648401826,0.0021538461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin,2020,11,0.028999999999999998,876,18101,0.012557077625570776,0.0026363636363636363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin,2021,11,0.043,876,18101,0.012557077625570776,0.003909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martin,2022,21,0.061000000000000006,876,18101,0.023972602739726026,0.002904761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami,2016,293,22.888,3453,18103,0.08485375036200406,0.0781160409556314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami,2017,293,20.196,3453,18103,0.08485375036200406,0.0689283276450512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami,2018,314,16.343,3453,18103,0.09093541847668694,0.052047770700636944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami,2019,374,22.667,3453,18103,0.10831161309006661,0.06060695187165776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami,2020,211,10.499,3453,18103,0.06110628439038517,0.049758293838862565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami,2021,241,14.251,3453,18103,0.06979438169707501,0.05913278008298755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami,2022,271,18.651,3453,18103,0.07848247900376484,0.06882287822878229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monroe,2016,901,101.58,25893,18105,0.034797049395589544,0.11274139844617093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monroe,2017,1084,121.29,25893,18105,0.04186459660912216,0.11189114391143912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monroe,2018,966,105.38,25893,18105,0.0373073803730738,0.10908902691511387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monroe,2019,1074,107.581,25893,18105,0.04147839184335535,0.1001685288640596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monroe,2020,544,50.865,25893,18105,0.02100953925771444,0.09350183823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monroe,2021,744,83.54,25893,18105,0.028733634573050632,0.11228494623655914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monroe,2022,682,76.529,25893,18105,0.026339165025296412,0.11221260997067448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montgomery,2016,182,3.144,3818,18107,0.047668936616029334,0.017274725274725275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montgomery,2017,209,5.092,3818,18107,0.05474070193818753,0.02436363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montgomery,2018,240,6.890000000000001,3818,18107,0.06286013619696176,0.028708333333333336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montgomery,2019,242,4.743,3818,18107,0.06338397066526978,0.01959917355371901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montgomery,2020,183,3.652,3818,18107,0.04793085385018334,0.019956284153005464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montgomery,2021,216,4.866,3818,18107,0.05657412257726559,0.022527777777777775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
